"condition","model","id","trial","context","L_index","H_index","left_index","right_index","choice_idx","accuracy","L_outcome","H_outcome","left_outcome","right_outcome"
"standard prompt","gemma-7b",14,49,2,4,5,5,4,0,1,24,30,30,24
"standard prompt","gemma-7b",14,50,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",14,51,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",14,52,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",14,53,0,0,1,1,0,0,1,16,18,18,16
"standard prompt","gemma-7b",14,54,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",14,55,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",14,56,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",14,57,0,0,1,1,0,0,1,15,19,19,15
"standard prompt","gemma-7b",14,58,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",14,59,3,6,7,7,6,0,1,31,37,37,31
"standard prompt","gemma-7b",14,0,99,0,1,0,1,0,0,0,0,0,0
"standard prompt","gemma-7b",14,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gemma-7b",14,2,99,0,3,0,3,1,1,0,0,0,0
"standard prompt","gemma-7b",14,3,99,0,4,0,4,0,0,0,0,0,0
"standard prompt","gemma-7b",14,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",14,5,99,0,6,6,0,1,0,0,0,0,0
"standard prompt","gemma-7b",14,6,99,0,7,7,0,1,0,0,0,0,0
"standard prompt","gemma-7b",14,7,99,1,2,1,2,0,0,0,0,0,0
"standard prompt","gemma-7b",14,8,99,1,3,3,1,0,1,0,0,0,0
"standard prompt","gemma-7b",14,9,99,1,4,1,4,0,0,0,0,0,0
"standard prompt","gemma-7b",14,10,99,1,5,1,5,0,0,0,0,0,0
"standard prompt","gemma-7b",14,11,99,1,6,1,6,0,0,0,0,0,0
"standard prompt","gemma-7b",14,12,99,1,7,1,7,1,1,0,0,0,0
"standard prompt","gemma-7b",14,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",14,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gemma-7b",14,15,99,2,5,2,5,0,0,0,0,0,0
"standard prompt","gemma-7b",14,16,99,2,6,2,6,0,0,0,0,0,0
"standard prompt","gemma-7b",14,17,99,2,7,2,7,0,0,0,0,0,0
"standard prompt","gemma-7b",14,18,99,3,4,4,3,1,0,0,0,0,0
"standard prompt","gemma-7b",14,19,99,3,5,3,5,0,0,0,0,0,0
"standard prompt","gemma-7b",14,20,99,3,6,3,6,0,0,0,0,0,0
"standard prompt","gemma-7b",14,21,99,3,7,3,7,0,0,0,0,0,0
"standard prompt","gemma-7b",14,22,99,4,5,4,5,0,0,0,0,0,0
"standard prompt","gemma-7b",14,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",14,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",14,25,99,5,6,5,6,1,1,0,0,0,0
"standard prompt","gemma-7b",14,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",14,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gemma-7b",15,0,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",15,1,1,2,3,3,2,0,1,21,24,24,21
"standard prompt","gemma-7b",15,2,2,4,5,4,5,0,0,26,33,26,33
"standard prompt","gemma-7b",15,3,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",15,4,1,2,3,2,3,0,0,18,26,18,26
"standard prompt","gemma-7b",15,5,1,2,3,2,3,0,0,21,26,21,26
"standard prompt","gemma-7b",15,6,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gemma-7b",15,7,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gemma-7b",15,8,0,0,1,0,1,0,0,16,18,16,18
"standard prompt","gemma-7b",15,9,2,4,5,4,5,0,0,27,28,27,28
"standard prompt","gemma-7b",15,10,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",15,11,3,6,7,7,6,0,1,34,35,35,34
"standard prompt","gemma-7b",15,12,3,6,7,7,6,0,1,33,36,36,33
"standard prompt","gemma-7b",15,13,3,6,7,7,6,0,1,34,35,35,34
"standard prompt","gemma-7b",15,14,2,4,5,5,4,1,0,24,30,30,24
"standard prompt","gemma-7b",15,15,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gemma-7b",15,16,1,2,3,2,3,0,0,20,25,20,25
"standard prompt","gemma-7b",15,17,3,6,7,6,7,1,1,33,35,33,35
"standard prompt","gemma-7b",15,18,0,0,1,1,0,1,0,15,17,17,15
"standard prompt","gemma-7b",15,19,2,4,5,5,4,1,0,27,30,30,27
"standard prompt","gemma-7b",15,20,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",15,21,1,2,3,2,3,0,0,21,24,21,24
"standard prompt","gemma-7b",15,22,2,4,5,5,4,0,1,28,29,29,28
"standard prompt","gemma-7b",15,23,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",15,24,2,4,5,4,5,1,1,27,30,27,30
"standard prompt","gemma-7b",15,25,3,6,7,6,7,1,1,35,34,35,34
"standard prompt","gemma-7b",15,26,1,2,3,2,3,0,0,21,25,21,25
"standard prompt","gemma-7b",15,27,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",15,28,0,0,1,1,0,1,0,14,15,15,14
"standard prompt","gemma-7b",15,29,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",15,30,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",15,31,2,4,5,5,4,0,1,26,30,30,26
"standard prompt","gemma-7b",15,32,0,0,1,0,1,0,0,15,18,15,18
"standard prompt","gemma-7b",15,33,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",15,34,3,6,7,6,7,1,1,32,36,32,36
"standard prompt","gemma-7b",15,35,1,2,3,2,3,0,0,18,22,18,22
"standard prompt","gemma-7b",15,36,1,2,3,3,2,1,0,22,24,24,22
"standard prompt","gemma-7b",15,37,0,0,1,0,1,1,1,16,17,16,17
"standard prompt","gemma-7b",15,38,1,2,3,3,2,1,0,21,26,26,21
"standard prompt","gemma-7b",15,39,3,6,7,6,7,1,1,30,36,30,36
"standard prompt","gemma-7b",15,40,0,0,1,0,1,0,0,16,18,16,18
"standard prompt","gemma-7b",15,41,0,0,1,0,1,0,0,14,18,14,18
"standard prompt","gemma-7b",15,42,3,6,7,7,6,0,1,31,35,35,31
"standard prompt","gemma-7b",15,43,0,0,1,0,1,0,0,13,18,13,18
"standard prompt","gemma-7b",15,44,2,4,5,5,4,1,0,25,29,29,25
"standard prompt","gemma-7b",15,45,2,4,5,5,4,1,0,26,28,28,26
"standard prompt","gemma-7b",15,46,3,6,7,7,6,0,1,32,36,36,32
"standard prompt","gemma-7b",15,47,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",15,48,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",15,49,3,6,7,7,6,0,1,35,34,34,35
"standard prompt","gemma-7b",15,50,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",15,51,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",15,52,0,0,1,1,0,0,1,16,20,20,16
"standard prompt","gemma-7b",15,53,0,0,1,1,0,0,1,12,18,18,12
"standard prompt","gemma-7b",15,54,3,6,7,6,7,1,1,31,36,31,36
"standard prompt","gemma-7b",15,55,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gemma-7b",15,56,0,0,1,1,0,0,1,15,19,19,15
"standard prompt","gemma-7b",15,57,2,4,5,5,4,0,1,27,30,30,27
"standard prompt","gemma-7b",15,58,0,0,1,1,0,1,0,15,17,17,15
"standard prompt","gemma-7b",15,59,1,2,3,2,3,0,0,21,23,21,23
"standard prompt","gemma-7b",15,0,99,0,1,0,1,0,0,0,0,0,0
"standard prompt","gemma-7b",15,1,99,0,2,0,2,1,1,0,0,0,0
"standard prompt","gemma-7b",15,2,99,0,3,0,3,0,0,0,0,0,0
"standard prompt","gemma-7b",15,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",15,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",15,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",15,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","gemma-7b",15,7,99,1,2,2,1,0,1,0,0,0,0
"standard prompt","gemma-7b",15,8,99,1,3,1,3,1,1,0,0,0,0
"standard prompt","gemma-7b",15,9,99,1,4,4,1,0,1,0,0,0,0
"standard prompt","gemma-7b",15,10,99,1,5,5,1,1,0,0,0,0,0
"standard prompt","gemma-7b",15,11,99,1,6,1,6,1,1,0,0,0,0
"standard prompt","gemma-7b",15,12,99,1,7,1,7,0,0,0,0,0,0
"standard prompt","gemma-7b",15,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","gemma-7b",15,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gemma-7b",15,15,99,2,5,2,5,0,0,0,0,0,0
"standard prompt","gemma-7b",15,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gemma-7b",15,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gemma-7b",15,18,99,3,4,4,3,1,0,0,0,0,0
"standard prompt","gemma-7b",15,19,99,3,5,5,3,1,0,0,0,0,0
"standard prompt","gemma-7b",15,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gemma-7b",15,21,99,3,7,3,7,0,0,0,0,0,0
"standard prompt","gemma-7b",15,22,99,4,5,5,4,0,1,0,0,0,0
"standard prompt","gemma-7b",15,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",15,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",15,25,99,5,6,6,5,0,1,0,0,0,0
"standard prompt","gemma-7b",15,26,99,5,7,7,5,0,1,0,0,0,0
"standard prompt","gemma-7b",15,27,99,6,7,6,7,1,1,0,0,0,0
"standard prompt","gemma-7b",16,0,0,0,1,1,0,0,1,14,16,16,14
"standard prompt","gemma-7b",16,1,0,0,1,0,1,1,1,12,18,12,18
"standard prompt","gemma-7b",16,2,1,2,3,2,3,0,0,21,24,21,24
"standard prompt","gemma-7b",16,3,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gemma-7b",16,4,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",16,5,0,0,1,1,0,0,1,14,16,16,14
"standard prompt","gemma-7b",16,6,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gemma-7b",16,7,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",16,8,2,4,5,5,4,1,0,27,31,31,27
"standard prompt","gemma-7b",16,9,3,6,7,6,7,1,1,33,34,33,34
"standard prompt","gemma-7b",16,10,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gemma-7b",16,11,0,0,1,1,0,0,1,14,18,18,14
"standard prompt","gemma-7b",16,12,3,6,7,6,7,1,1,35,36,35,36
"standard prompt","gemma-7b",16,13,1,2,3,2,3,1,1,21,24,21,24
"standard prompt","gemma-7b",16,14,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",16,15,2,4,5,4,5,0,0,27,30,27,30
"standard prompt","gemma-7b",16,16,1,2,3,3,2,1,0,19,25,25,19
"standard prompt","gemma-7b",16,17,1,2,3,3,2,0,1,22,24,24,22
"standard prompt","gemma-7b",16,18,2,4,5,4,5,0,0,27,28,27,28
"standard prompt","gemma-7b",16,19,2,4,5,4,5,0,0,27,31,27,31
"standard prompt","gemma-7b",16,20,3,6,7,7,6,0,1,31,35,35,31
"standard prompt","gemma-7b",16,21,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gemma-7b",16,22,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",16,23,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",16,24,1,2,3,3,2,1,0,21,25,25,21
"standard prompt","gemma-7b",16,25,0,0,1,0,1,0,0,15,19,15,19
"standard prompt","gemma-7b",16,26,2,4,5,5,4,1,0,26,30,30,26
"standard prompt","gemma-7b",16,27,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",16,28,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gemma-7b",16,29,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",16,30,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gemma-7b",16,31,2,4,5,4,5,0,0,24,30,24,30
"standard prompt","gemma-7b",16,32,3,6,7,7,6,0,1,31,37,37,31
"standard prompt","gemma-7b",16,33,3,6,7,7,6,0,1,30,36,36,30
"standard prompt","gemma-7b",16,34,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gemma-7b",16,35,3,6,7,6,7,1,1,33,36,33,36
"standard prompt","gemma-7b",16,36,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",16,37,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",16,38,1,2,3,3,2,1,0,21,24,24,21
"standard prompt","gemma-7b",16,39,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",16,40,1,2,3,3,2,1,0,20,22,22,20
"standard prompt","gemma-7b",16,41,0,0,1,0,1,1,1,13,17,13,17
"standard prompt","gemma-7b",16,42,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gemma-7b",16,43,1,2,3,2,3,0,0,21,22,21,22
"standard prompt","gemma-7b",16,44,0,0,1,0,1,1,1,13,17,13,17
"standard prompt","gemma-7b",16,45,0,0,1,0,1,0,0,13,17,13,17
"standard prompt","gemma-7b",16,46,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",16,47,2,4,5,5,4,0,1,26,32,32,26
"standard prompt","gemma-7b",16,48,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",16,49,2,4,5,5,4,0,1,24,28,28,24
"standard prompt","gemma-7b",16,50,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",16,51,3,6,7,6,7,1,1,34,36,34,36
"standard prompt","gemma-7b",16,52,3,6,7,6,7,1,1,32,35,32,35
"standard prompt","gemma-7b",16,53,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",16,54,0,0,1,0,1,1,1,13,18,13,18
"standard prompt","gemma-7b",16,55,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gemma-7b",16,56,1,2,3,3,2,1,0,20,23,23,20
"standard prompt","gemma-7b",16,57,3,6,7,7,6,0,1,31,36,36,31
"standard prompt","gemma-7b",16,58,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",16,59,1,2,3,3,2,1,0,22,24,24,22
"standard prompt","gemma-7b",16,0,99,0,1,0,1,1,1,0,0,0,0
"standard prompt","gemma-7b",16,1,99,0,2,0,2,1,1,0,0,0,0
"standard prompt","gemma-7b",16,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gemma-7b",16,3,99,0,4,4,0,0,1,0,0,0,0
"standard prompt","gemma-7b",16,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",16,5,99,0,6,0,6,0,0,0,0,0,0
"standard prompt","gemma-7b",16,6,99,0,7,7,0,0,1,0,0,0,0
"standard prompt","gemma-7b",16,7,99,1,2,1,2,1,1,0,0,0,0
"standard prompt","gemma-7b",16,8,99,1,3,1,3,0,0,0,0,0,0
"standard prompt","gemma-7b",16,9,99,1,4,4,1,1,0,0,0,0,0
"standard prompt","gemma-7b",16,10,99,1,5,1,5,0,0,0,0,0,0
"standard prompt","gemma-7b",16,11,99,1,6,1,6,0,0,0,0,0,0
"standard prompt","gemma-7b",16,12,99,1,7,7,1,0,1,0,0,0,0
"standard prompt","gemma-7b",16,13,99,2,3,2,3,0,0,0,0,0,0
"standard prompt","gemma-7b",16,14,99,2,4,2,4,0,0,0,0,0,0
"standard prompt","gemma-7b",16,15,99,2,5,5,2,1,0,0,0,0,0
"standard prompt","gemma-7b",16,16,99,2,6,6,2,0,1,0,0,0,0
"standard prompt","gemma-7b",16,17,99,2,7,2,7,0,0,0,0,0,0
"standard prompt","gemma-7b",16,18,99,3,4,4,3,0,1,0,0,0,0
"standard prompt","gemma-7b",16,19,99,3,5,5,3,1,0,0,0,0,0
"standard prompt","gemma-7b",16,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gemma-7b",16,21,99,3,7,3,7,0,0,0,0,0,0
"standard prompt","gemma-7b",16,22,99,4,5,5,4,1,0,0,0,0,0
"standard prompt","gemma-7b",16,23,99,4,6,6,4,0,1,0,0,0,0
"standard prompt","gemma-7b",16,24,99,4,7,7,4,0,1,0,0,0,0
"standard prompt","gemma-7b",16,25,99,5,6,5,6,0,0,0,0,0,0
"standard prompt","gemma-7b",16,26,99,5,7,5,7,1,1,0,0,0,0
"standard prompt","gemma-7b",16,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",17,0,0,0,1,1,0,0,1,13,17,17,13
"standard prompt","gemma-7b",17,1,1,2,3,2,3,1,1,24,24,24,24
"standard prompt","gemma-7b",17,2,3,6,7,6,7,0,0,32,37,32,37
"standard prompt","gemma-7b",17,3,3,6,7,6,7,0,0,33,34,33,34
"standard prompt","gemma-7b",17,4,3,6,7,6,7,0,0,34,35,34,35
"standard prompt","gemma-7b",17,5,0,0,1,1,0,1,0,13,18,18,13
"standard prompt","gemma-7b",17,6,2,4,5,4,5,0,0,28,31,28,31
"standard prompt","gemma-7b",17,7,3,6,7,6,7,0,0,32,34,32,34
"standard prompt","gemma-7b",17,8,2,4,5,4,5,1,1,27,30,27,30
"standard prompt","gemma-7b",17,9,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",17,10,2,4,5,5,4,0,1,28,30,30,28
"standard prompt","gemma-7b",17,11,3,6,7,6,7,0,0,33,35,33,35
"standard prompt","gemma-7b",17,12,2,4,5,4,5,1,1,24,30,24,30
"standard prompt","gemma-7b",17,13,0,0,1,0,1,0,0,15,17,15,17
"standard prompt","gemma-7b",17,14,2,4,5,4,5,0,0,26,29,26,29
"standard prompt","gemma-7b",17,15,2,4,5,5,4,1,0,28,29,29,28
"standard prompt","gemma-7b",17,16,2,4,5,5,4,1,0,27,27,27,27
"standard prompt","gemma-7b",17,17,1,2,3,3,2,0,1,20,21,21,20
"standard prompt","gemma-7b",17,18,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",17,19,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",17,20,3,6,7,7,6,0,1,33,34,34,33
"standard prompt","gemma-7b",17,21,1,2,3,2,3,0,0,20,23,20,23
"standard prompt","gemma-7b",17,22,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",17,23,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gemma-7b",17,24,3,6,7,7,6,0,1,32,34,34,32
"standard prompt","gemma-7b",17,25,3,6,7,6,7,0,0,32,34,32,34
"standard prompt","gemma-7b",17,26,1,2,3,2,3,1,1,22,22,22,22
"standard prompt","gemma-7b",17,27,0,0,1,1,0,1,0,16,17,17,16
"standard prompt","gemma-7b",17,28,1,2,3,3,2,0,1,20,21,21,20
"standard prompt","gemma-7b",17,29,0,0,1,1,0,0,1,14,20,20,14
"standard prompt","gemma-7b",17,30,3,6,7,7,6,1,0,34,35,35,34
"standard prompt","gemma-7b",17,31,0,0,1,0,1,0,0,15,19,15,19
"standard prompt","gemma-7b",17,32,0,0,1,0,1,0,0,15,18,15,18
"standard prompt","gemma-7b",17,33,3,6,7,7,6,1,0,34,36,36,34
"standard prompt","gemma-7b",17,34,3,6,7,7,6,1,0,33,34,34,33
"standard prompt","gemma-7b",17,35,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",17,36,1,2,3,2,3,0,0,20,25,20,25
"standard prompt","gemma-7b",17,37,1,2,3,2,3,0,0,21,25,21,25
"standard prompt","gemma-7b",17,38,3,6,7,6,7,0,0,31,34,31,34
"standard prompt","gemma-7b",17,39,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",17,40,0,0,1,0,1,0,0,13,17,13,17
"standard prompt","gemma-7b",17,41,0,0,1,1,0,0,1,14,17,17,14
"standard prompt","gemma-7b",17,42,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gemma-7b",17,43,0,0,1,1,0,1,0,13,18,18,13
"standard prompt","gemma-7b",17,44,2,4,5,5,4,0,1,28,31,31,28
"standard prompt","gemma-7b",17,45,2,4,5,5,4,0,1,26,29,29,26
"standard prompt","gemma-7b",17,46,3,6,7,6,7,0,0,34,36,34,36
"standard prompt","gemma-7b",17,47,1,2,3,2,3,1,1,20,25,20,25
"standard prompt","gemma-7b",17,48,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gemma-7b",17,49,1,2,3,3,2,0,1,20,25,25,20
"standard prompt","gemma-7b",17,50,0,0,1,0,1,0,0,17,17,17,17
"standard prompt","gemma-7b",17,51,0,0,1,1,0,0,1,12,17,17,12
"standard prompt","gemma-7b",17,52,2,4,5,4,5,1,1,26,29,26,29
"standard prompt","gemma-7b",17,53,0,0,1,1,0,0,1,16,17,17,16
"standard prompt","gemma-7b",17,54,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",17,55,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",17,56,1,2,3,3,2,0,1,20,24,24,20
"standard prompt","gemma-7b",17,57,1,2,3,2,3,1,1,20,22,20,22
"standard prompt","gemma-7b",17,58,1,2,3,2,3,1,1,20,24,20,24
"standard prompt","gemma-7b",17,59,3,6,7,7,6,0,1,34,36,36,34
"standard prompt","gemma-7b",17,0,99,0,1,1,0,1,0,0,0,0,0
"standard prompt","gemma-7b",17,1,99,0,2,2,0,0,1,0,0,0,0
"standard prompt","gemma-7b",17,2,99,0,3,3,0,0,1,0,0,0,0
"standard prompt","gemma-7b",17,3,99,0,4,0,4,0,0,0,0,0,0
"standard prompt","gemma-7b",17,4,99,0,5,5,0,0,1,0,0,0,0
"standard prompt","gemma-7b",17,5,99,0,6,6,0,0,1,0,0,0,0
"standard prompt","gemma-7b",17,6,99,0,7,0,7,0,0,0,0,0,0
"standard prompt","gemma-7b",17,7,99,1,2,2,1,0,1,0,0,0,0
"standard prompt","gemma-7b",17,8,99,1,3,1,3,1,1,0,0,0,0
"standard prompt","gemma-7b",17,9,99,1,4,4,1,0,1,0,0,0,0
"standard prompt","gemma-7b",17,10,99,1,5,5,1,0,1,0,0,0,0
"standard prompt","gemma-7b",17,11,99,1,6,6,1,0,1,0,0,0,0
"standard prompt","gemma-7b",17,12,99,1,7,1,7,0,0,0,0,0,0
"standard prompt","gemma-7b",17,13,99,2,3,3,2,0,1,0,0,0,0
"standard prompt","gemma-7b",17,14,99,2,4,4,2,0,1,0,0,0,0
"standard prompt","gemma-7b",17,15,99,2,5,2,5,0,0,0,0,0,0
"standard prompt","gemma-7b",17,16,99,2,6,2,6,1,1,0,0,0,0
"standard prompt","gemma-7b",17,17,99,2,7,7,2,0,1,0,0,0,0
"standard prompt","gemma-7b",17,18,99,3,4,4,3,0,1,0,0,0,0
"standard prompt","gemma-7b",17,19,99,3,5,5,3,1,0,0,0,0,0
"standard prompt","gemma-7b",17,20,99,3,6,6,3,0,1,0,0,0,0
"standard prompt","gemma-7b",17,21,99,3,7,3,7,0,0,0,0,0,0
"standard prompt","gemma-7b",17,22,99,4,5,4,5,1,1,0,0,0,0
"standard prompt","gemma-7b",17,23,99,4,6,4,6,0,0,0,0,0,0
"standard prompt","gemma-7b",17,24,99,4,7,7,4,1,0,0,0,0,0
"standard prompt","gemma-7b",17,25,99,5,6,6,5,0,1,0,0,0,0
"standard prompt","gemma-7b",17,26,99,5,7,5,7,1,1,0,0,0,0
"standard prompt","gemma-7b",17,27,99,6,7,7,6,0,1,0,0,0,0
"standard prompt","gemma-7b",18,0,1,2,3,3,2,0,1,20,22,22,20
"standard prompt","gemma-7b",18,1,1,2,3,3,2,0,1,19,23,23,19
"standard prompt","gemma-7b",18,2,1,2,3,2,3,1,1,21,22,21,22
"standard prompt","gemma-7b",18,3,2,4,5,5,4,0,1,27,29,29,27
"standard prompt","gemma-7b",18,4,3,6,7,6,7,0,0,33,36,33,36
"standard prompt","gemma-7b",18,5,1,2,3,2,3,1,1,20,22,20,22
"standard prompt","gemma-7b",18,6,0,0,1,0,1,1,1,14,18,14,18
"standard prompt","gemma-7b",18,7,0,0,1,1,0,0,1,13,19,19,13
"standard prompt","gemma-7b",18,8,2,4,5,4,5,0,0,23,31,23,31
"standard prompt","gemma-7b",18,9,0,0,1,0,1,1,1,16,18,16,18
"standard prompt","gemma-7b",18,10,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gemma-7b",18,11,3,6,7,7,6,1,0,34,35,35,34
"standard prompt","gemma-7b",18,12,2,4,5,4,5,0,0,28,29,28,29
"standard prompt","gemma-7b",18,13,3,6,7,7,6,1,0,35,35,35,35
"standard prompt","gemma-7b",18,14,2,4,5,5,4,0,1,24,31,31,24
"standard prompt","gemma-7b",18,15,1,2,3,3,2,0,1,21,25,25,21
"standard prompt","gemma-7b",18,16,2,4,5,4,5,0,0,25,28,25,28
"standard prompt","gemma-7b",18,17,0,0,1,0,1,1,1,13,16,13,16
"standard prompt","gemma-7b",18,18,3,6,7,7,6,1,0,31,37,37,31
"standard prompt","gemma-7b",18,19,3,6,7,7,6,0,1,32,35,35,32
"standard prompt","gemma-7b",18,20,0,0,1,0,1,1,1,15,17,15,17
"standard prompt","gemma-7b",18,21,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",18,22,3,6,7,7,6,1,0,32,34,34,32
"standard prompt","gemma-7b",18,23,0,0,1,1,0,0,1,15,17,17,15
"standard prompt","gemma-7b",18,24,2,4,5,4,5,0,0,26,30,26,30
"standard prompt","gemma-7b",18,25,1,2,3,3,2,0,1,20,23,23,20
"standard prompt","gemma-7b",18,26,3,6,7,7,6,1,0,30,34,34,30
"standard prompt","gemma-7b",18,27,2,4,5,5,4,0,1,27,28,28,27
"standard prompt","gemma-7b",18,28,2,4,5,4,5,0,0,25,29,25,29
"standard prompt","gemma-7b",18,29,0,0,1,1,0,0,1,15,18,18,15
"standard prompt","gemma-7b",18,30,1,2,3,3,2,0,1,22,25,25,22
"standard prompt","gemma-7b",18,31,3,6,7,7,6,1,0,33,36,36,33
"standard prompt","gemma-7b",18,32,0,0,1,0,1,0,0,16,16,16,16
"standard prompt","gemma-7b",18,33,3,6,7,7,6,1,0,31,36,36,31
"standard prompt","gemma-7b",18,34,3,6,7,6,7,0,0,32,35,32,35
"standard prompt","gemma-7b",18,35,1,2,3,2,3,0,0,20,24,20,24
"standard prompt","gemma-7b",18,36,1,2,3,2,3,1,1,23,23,23,23
"standard prompt","gemma-7b",18,37,0,0,1,0,1,1,1,15,18,15,18
"standard prompt","gemma-7b",18,38,3,6,7,7,6,1,0,32,36,36,32
"standard prompt","gemma-7b",18,39,0,0,1,1,0,0,1,14,16,16,14
"standard prompt","gemma-7b",18,40,2,4,5,4,5,0,0,27,29,27,29
"standard prompt","gemma-7b",18,41,1,2,3,3,2,0,1,20,25,25,20
"standard prompt","gemma-7b",18,42,3,6,7,7,6,1,0,34,35,35,34
"standard prompt","gemma-7b",18,43,2,4,5,4,5,0,0,25,29,25,29
"standard prompt","gemma-7b",18,44,2,4,5,5,4,1,0,26,30,30,26
